reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
2AGPG120tipp,2agpg120_p --> 2agpg120_c,0.0,-1996962.1322986523,2003073.4921986524,0.0,3.345000046503401,0.0,0.0,True
EX_tcynt_LPAREN_e_RPAREN_,tcynt_e --> ,-92.0,-75.36911907818988,-57.556870425849645,0.0,-0.0,0.0,1.0,True
DTMPK_reverse,adp_c + dtdp_c --> atp_c + dtmp_c,-2.5,-21.037502994678526,27.819198177934517,0.0,999.979434045514,0.5,1.0,True
PGAMT,gam1p_c --> gam6p_c,-8.400000000000091,-22.04452052397512,5.403945104754289,0.0,999.9407554588287,0.5,1.0,True
KG6PDC,h_c + 3dhgulnp_c --> xu5p_DASH_L_c + co2_c,-49.100000000000136,-83.856874335821,-48.23237703114052,0.0,-0.0,0.0,1.0,True
CYNTt2pp,h_p + cynt_p --> h_c + cynt_c,2.8999999999999986,-57.958516228829154,-22.334018924148676,0.0,-0.0,0.0,1.0,True
EX_so2_LPAREN_e_RPAREN_,so2_e --> ,300.7,325.9912396478381,325.9912396478381,0.0,-0.0,0.0,1.0,True
MOHMT,h2o_c + 3mob_c + mlthf_c --> thf_c + 2dhp_c,2.8999999999999204,-40.83755575963826,18.915773543562366,0.0004775645974368914,0.0005306273288199595,0.2,1.0,True
DHDPS,aspsa_c + pyr_c --> 2 h2o_c + 23dhdp_c + h_c,29.30000000000001,48.78514758315461,102.22189354017533,0.29932770482999543,0.33337919866502497,0.0,1.0,False
23CGMPtex_reverse,23cgmp_p --> 23cgmp_e,0.0,3439.4865138476607,3475.1110111523412,0.0,1000.0,0.0,1.0,True
ACtex,ac_e --> ac_p,0.0,3439.4865138476607,3475.1110111523412,0.0,1000.0,0.0,1.0,True
ACt2rpp_reverse,h_c + ac_c --> ac_p + h_p,-11.400000000000006,-72.25851622882917,-36.63401892414868,0.0,1000.0,0.0,1.0,True
CFAS180E,pe181_c + 2 amet_c --> 2 ahcys_c + 2 h_c + cpe180_c,-75.0,-2000128.436745957,1999978.436745957,0.0,-0.0,0.0,0.6,True
ALATA_D2,ala_DASH_D_c + pydx5p_c --> pyam5p_c + pyr_c,-8.399999999999977,-44.02449730468046,27.224497304680504,0.0,8.028000111603244,0.0,1.0,True
CFAS180G,2 amet_c + pg181_c --> cpg180_c + 2 ahcys_c + 2 h_c,-75.0,-2000128.436745957,1999978.436745957,0.0,-0.0,0.0,0.6,True
EDA,2ddg6p_c --> g3p_c + pyr_c,11.600000000000136,-40.655378226490456,12.781367730530263,0.0,9.76910159985573,0.0,1.0,True
MLTP3_reverse,g1p_c + malthx_c --> malthp_c + pi_c,1748.1999999999998,-998270.793616383,1001782.643129574,0.0,1000.0,0.0,0.75,True
EDD,6pgc_c --> 2ddg6p_c + h2o_c,-38.600000000000136,-46.38013160572231,-10.419787082545078,0.0,9.769101599900978,0.3333333333333333,1.0,True
PSCVT_reverse,3psme_c + pi_c --> pep_c + skm5p_c,8.0,-19.09740191324945,24.276508939111366,0.0,999.6916358775952,0.25,1.0,True
GTHOr,gthox_c + h_c + nadph_c --> 2 gthrd_c + nadp_c,-46.299999999999955,-86.47415524094237,-44.417676382322654,0.0,1000.0,1.0,1.0,True
FRUK,atp_c + f1p_c --> fdp_c + h_c + adp_c,-1263.3999999999996,-1001276.1855331516,998752.4924335367,0.0,-0.0,1.0,0.8,True
THYMtex_reverse,thym_p --> thym_e,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
GALBDtex,gal_DASH_bD_e --> gal_DASH_bD_p,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
EX_4hoxpacd_LPAREN_e_RPAREN_,4hoxpacd_e --> ,-160.1,-143.4691190781899,-125.65687042584963,0.0,-0.0,0.0,1.0,True
GTHRDHpp,gthrd_p + h2o_p --> glu_DASH_L_p + cgly_p,-157.0,-219.58863588333298,-166.15188992631224,0.0,2.3611765034326027,0.0,1.0,True
PRPPS,r5p_c + atp_c --> amp_c + prpp_c + h_c,26.199999999999818,5.687532827550115,34.90141874156211,0.0,1000.0,1.0,1.0,True
23PDE9pp,23cgmp_p + h2o_p --> h_p + 3gmp_p,-0.8999999999999773,-29.045506309182578,6.5789909954979,0.0,-0.0,0.0,1.0,True
MALTTTRabcpp,h2o_c + maltttr_p + atp_c --> pi_c + maltttr_c + h_c + adp_c,132.20000000000073,73.73529551288362,122.59199668549664,0.0,-0.0,0.3333333333333333,1.0,True
DPR,nadph_c + h_c + 2dhp_c --> pant_DASH_R_c + nadp_c,-58.99999999999997,-89.58848671947317,-39.64511977427554,0.00047756459565673204,0.0005306273288200252,0.5,1.0,True
12PPDRtpp,12ppd_DASH_R_p --> 12ppd_DASH_R_c,22.799999999999997,4.987751347659756,40.61224865234024,0.0,1000.0,0.0,1.0,True
CHTBStex_reverse,chtbs_p --> chtbs_e,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
EX_14glucan_LPAREN_e_RPAREN_,14glucan_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.0,-0.0,0.0,0.0,True
INDOLEt2rpp_reverse,h_c + indole_c --> h_p + indole_p,-22.899999999999864,-3942.6760912288296,-3907.0515939241495,0.0,1000.0,0.0,1.0,True
DHAtpp_reverse,dha_c --> dha_p,-17.099999999999994,-34.91224865234024,0.7122486523402429,0.0,1000.0,0.0,1.0,True
